,Year,Rk,Team,W,L,MOV,ORtg,DRtg,NRtg,FTr,3PAr,TS%,eFG%,TOV%,ORB%,DRB%,FT/FGA,Won Championship,Rounds Played
609,2014,5.0,Golden State Warriors,51.0,31.0,4.8,107.5,102.6,4.9,0.247,0.291,0.55,0.517,13.8,25.1,76.3,0.186,0,1
610,2014,6.0,Indiana Pacers,56.0,26.0,4.4,104.1,99.3,4.8,0.29,0.235,0.535,0.49,14.3,24.9,76.8,0.226,0,3
611,2014,7.0,Houston Rockets,54.0,28.0,4.56,111.0,106.3,4.7,0.386,0.33,0.571,0.531,14.6,27.4,74.1,0.275,0,1
612,2014,8.0,Portland Trail Blazers,54.0,28.0,3.99,111.5,107.4,4.1,0.27,0.29,0.548,0.504,12.4,28.0,74.7,0.22,0,0
613,2014,9.0,Toronto Raptors,48.0,34.0,3.24,108.8,105.3,3.5,0.306,0.285,0.545,0.498,13.2,27.2,74.9,0.239,0,1
614,2014,10.0,Phoenix Suns,48.0,34.0,2.63,109.5,106.7,2.8,0.293,0.3,0.558,0.519,14.0,26.4,73.7,0.222,0,0
615,2014,11.0,Minnesota Timberwolves,40.0,42.0,2.67,108.9,106.2,2.7,0.321,0.245,0.535,0.486,12.2,27.4,74.4,0.249,0,0
616,2014,12.0,Dallas Mavericks,49.0,33.0,2.4,111.2,108.7,2.5,0.253,0.274,0.564,0.526,12.7,24.6,72.7,0.201,0,1
617,2014,13.0,Chicago Bulls,48.0,34.0,1.85,102.5,100.5,2.0,0.29,0.222,0.518,0.471,14.2,27.2,75.4,0.226,0,1
618,2014,14.0,Memphis Grizzlies,50.0,32.0,1.57,106.3,104.6,1.7,0.248,0.171,0.529,0.494,13.1,28.3,75.7,0.184,0,1
619,2014,15.0,Washington Wizards,44.0,38.0,1.27,106.0,104.6,1.4,0.248,0.246,0.538,0.506,13.6,25.2,75.7,0.181,0,2
620,2014,16.0,Charlotte Bobcats,43.0,39.0,-0.22,103.6,103.8,-0.2,0.297,0.219,0.522,0.481,11.7,21.9,77.6,0.219,0,0
621,2014,17.0,Atlanta Hawks,38.0,44.0,-0.48,105.9,106.4,-0.5,0.266,0.316,0.554,0.515,14.3,21.0,74.4,0.208,0,1
622,2014,18.0,New York Knicks,37.0,45.0,-0.79,108.3,109.1,-0.8,0.248,0.302,0.541,0.505,12.5,25.1,74.3,0.189,0,0
623,2014,19.0,Brooklyn Nets,44.0,38.0,-1.0,106.7,107.7,-1.0,0.313,0.301,0.555,0.514,14.1,21.7,72.3,0.236,0,2
624,2014,20.0,Denver Nuggets,36.0,46.0,-2.15,106.0,108.2,-2.2,0.306,0.278,0.536,0.497,14.0,27.5,74.5,0.222,0,0
625,2014,21.0,New Orleans Pelicans,34.0,48.0,-2.71,107.2,110.1,-2.9,0.286,0.193,0.537,0.495,12.9,26.9,73.8,0.22,0,0
626,2014,22.0,Sacramento Kings,28.0,54.0,-2.9,105.7,108.8,-3.1,0.331,0.218,0.532,0.484,13.9,27.8,76.6,0.251,0,0
627,2014,23.0,Cleveland Cavaliers,33.0,49.0,-3.29,104.2,107.7,-3.5,0.268,0.236,0.518,0.479,13.0,27.2,75.8,0.201,0,0
628,2014,24.0,Detroit Pistons,29.0,53.0,-3.66,105.9,109.7,-3.8,0.296,0.222,0.514,0.482,12.9,31.4,73.4,0.199,0,0
629,2014,25.0,Boston Celtics,25.0,57.0,-4.46,102.9,107.7,-4.8,0.248,0.251,0.517,0.477,14.2,27.4,74.2,0.193,0,0
630,2014,26.0,Orlando Magic,23.0,59.0,-5.44,101.7,107.4,-5.7,0.253,0.235,0.525,0.487,13.9,22.4,75.5,0.193,0,0
631,2014,27.0,Los Angeles Lakers,27.0,55.0,-6.29,104.2,110.6,-6.4,0.263,0.291,0.542,0.505,13.7,20.2,71.0,0.199,0,0
632,2014,28.0,Utah Jazz,25.0,57.0,-7.17,103.5,111.3,-7.8,0.271,0.237,0.523,0.484,13.9,25.5,74.5,0.202,0,0
633,2014,29.0,Milwaukee Bucks,15.0,67.0,-8.18,103.0,111.8,-8.8,0.274,0.231,0.519,0.479,14.1,27.1,71.4,0.204,0,0
634,2014,30.0,Philadelphia 76ers,19.0,63.0,-10.45,99.4,109.9,-10.5,0.268,0.258,0.51,0.475,14.8,24.8,72.4,0.19,0,0
636,2015,1.0,Golden State Warriors,67.0,15.0,10.1,111.6,101.4,10.2,0.239,0.311,0.571,0.54,13.1,24.1,74.5,0.184,1,4
637,2015,2.0,Los Angeles Clippers,56.0,26.0,6.59,112.4,105.5,6.9,0.303,0.322,0.565,0.533,11.6,22.8,75.7,0.215,0,2
638,2015,3.0,San Antonio Spurs,55.0,27.0,6.2,108.5,102.0,6.5,0.256,0.269,0.555,0.517,13.1,23.4,77.3,0.2,0,1
639,2015,4.0,Atlanta Hawks,60.0,22.0,5.43,108.9,103.1,5.8,0.259,0.321,0.563,0.527,13.5,21.4,73.4,0.201,0,3
640,2015,5.0,Cleveland Cavaliers,53.0,29.0,4.48,111.1,106.3,4.8,0.287,0.334,0.557,0.52,13.4,26.8,74.7,0.216,0,4
641,2015,6.0,Portland Trail Blazers,51.0,31.0,4.23,108.2,103.7,4.5,0.225,0.316,0.544,0.508,12.6,24.2,76.2,0.18,0,0
642,2015,7.0,Houston Rockets,56.0,26.0,3.44,107.0,103.4,3.6,0.312,0.392,0.548,0.512,15.0,26.8,72.9,0.223,0,3
643,2015,8.0,Memphis Grizzlies,55.0,27.0,3.24,105.7,102.2,3.5,0.276,0.184,0.531,0.489,12.6,24.7,75.3,0.214,0,2
644,2015,9.0,Toronto Raptors,49.0,33.0,3.07,111.0,107.7,3.3,0.295,0.302,0.553,0.508,12.0,25.6,73.3,0.232,0,1
645,2015,10.0,Chicago Bulls,50.0,32.0,3.0,107.5,104.3,3.2,0.304,0.269,0.536,0.489,12.9,27.0,74.4,0.238,0,2
646,2015,11.0,Dallas Mavericks,50.0,32.0,2.9,109.5,106.4,3.1,0.262,0.296,0.55,0.515,11.9,23.6,72.2,0.197,0,1
647,2015,12.0,Oklahoma City Thunder,45.0,37.0,2.18,107.8,105.5,2.3,0.284,0.262,0.532,0.492,13.1,28.9,75.6,0.214,0,0
648,2015,13.0,New Orleans Pelicans,45.0,37.0,0.79,108.2,107.3,0.9,0.263,0.233,0.537,0.501,12.5,27.1,75.1,0.198,0,1
649,2015,14.0,Washington Wizards,46.0,36.0,0.72,103.7,103.0,0.7,0.259,0.203,0.534,0.499,14.0,24.9,77.3,0.192,0,2
650,2015,15.0,Milwaukee Bucks,41.0,41.0,0.43,102.7,102.2,0.5,0.258,0.223,0.536,0.499,15.5,25.4,73.3,0.195,0,1
651,2015,16.0,Indiana Pacers,38.0,44.0,0.28,103.5,103.2,0.3,0.266,0.255,0.523,0.484,13.1,24.0,77.9,0.201,0,0
652,2015,17.0,Utah Jazz,38.0,44.0,0.22,105.1,104.9,0.2,0.297,0.274,0.531,0.494,14.6,29.1,76.3,0.214,0,0
653,2015,18.0,Boston Celtics,40.0,42.0,0.16,104.7,104.5,0.2,0.233,0.28,0.523,0.489,12.5,24.7,75.0,0.176,0,1
654,2015,19.0,Phoenix Suns,39.0,43.0,-0.9,105.3,106.2,-0.9,0.251,0.291,0.537,0.501,13.7,24.5,73.5,0.191,0,0
655,2015,20.0,Detroit Pistons,32.0,50.0,-1.0,105.3,106.4,-1.1,0.261,0.29,0.515,0.482,12.3,27.7,75.0,0.184,0,0
656,2015,21.0,Miami Heat,37.0,45.0,-2.6,103.9,106.7,-2.8,0.306,0.262,0.54,0.5,14.5,23.2,73.4,0.227,0,0
657,2015,22.0,Brooklyn Nets,38.0,44.0,-2.88,104.4,107.4,-3.0,0.267,0.24,0.529,0.491,13.0,23.9,73.7,0.2,0,1
658,2015,23.0,Charlotte Hornets,33.0,49.0,-3.17,100.1,103.5,-3.4,0.269,0.226,0.498,0.456,11.2,22.1,79.3,0.202,0,0
659,2015,24.0,Denver Nuggets,30.0,52.0,-3.55,104.5,108.2,-3.7,0.278,0.284,0.518,0.479,12.7,26.6,74.7,0.204,0,0
660,2015,25.0,Sacramento Kings,29.0,53.0,-3.71,105.3,109.2,-3.9,0.363,0.204,0.542,0.49,14.8,26.5,75.2,0.276,0,0
661,2015,26.0,Orlando Magic,25.0,57.0,-5.72,101.6,107.7,-6.1,0.23,0.235,0.524,0.494,14.0,23.1,76.0,0.168,0,0
662,2015,27.0,Los Angeles Lakers,21.0,61.0,-6.84,103.4,110.6,-7.2,0.276,0.22,0.513,0.473,12.1,25.4,76.3,0.204,0,0
663,2015,28.0,Minnesota Timberwolves,16.0,66.0,-8.79,102.9,112.2,-9.3,0.309,0.179,0.517,0.468,13.7,26.6,71.6,0.24,0,0
664,2015,29.0,Philadelphia 76ers,18.0,64.0,-8.98,95.5,104.8,-9.3,0.288,0.319,0.494,0.459,16.0,25.5,73.0,0.195,0,0
665,2015,30.0,New York Knicks,17.0,65.0,-9.32,99.9,110.0,-10.1,0.234,0.24,0.508,0.47,14.0,24.5,73.1,0.18,0,0
667,2016,1.0,San Antonio Spurs,67.0,15.0,10.63,110.3,99.0,11.3,0.246,0.223,0.564,0.526,12.4,23.0,79.1,0.197,0,2
668,2016,2.0,Golden State Warriors,73.0,9.0,10.76,114.5,103.8,10.7,0.25,0.362,0.593,0.563,13.5,23.5,76.0,0.191,0,4
669,2016,3.0,Oklahoma City Thunder,55.0,27.0,7.28,113.1,105.6,7.5,0.292,0.275,0.565,0.524,14.0,31.1,76.0,0.228,0,3
670,2016,4.0,Cleveland Cavaliers,57.0,25.0,6.0,110.9,104.5,6.4,0.259,0.352,0.558,0.524,12.7,25.1,78.5,0.194,1,4
671,2016,5.0,Toronto Raptors,56.0,26.0,4.5,110.0,105.2,4.8,0.328,0.287,0.552,0.504,12.3,24.6,77.7,0.255,0,3
672,2016,6.0,Los Angeles Clippers,53.0,29.0,4.28,108.3,103.8,4.5,0.318,0.324,0.556,0.524,12.1,20.1,73.8,0.22,0,1
673,2016,7.0,Atlanta Hawks,48.0,34.0,3.61,105.1,101.4,3.7,0.237,0.336,0.552,0.516,13.8,19.1,74.6,0.185,0,2
674,2016,8.0,Boston Celtics,48.0,34.0,3.21,106.8,103.6,3.2,0.264,0.293,0.531,0.488,12.1,25.1,74.6,0.208,0,1
675,2016,9.0,Charlotte Hornets,48.0,34.0,2.72,107.1,104.3,2.8,0.28,0.348,0.545,0.502,11.7,20.0,79.8,0.222,0,1
676,2016,10.0,Utah Jazz,40.0,42.0,1.79,105.9,103.9,2.0,0.286,0.297,0.54,0.501,14.2,25.9,77.7,0.213,0,0
677,2016,11.0,Miami Heat,48.0,34.0,1.65,106.1,104.4,1.7,0.282,0.221,0.545,0.508,13.3,23.8,77.8,0.21,0,2
678,2016,12.0,Indiana Pacers,45.0,37.0,1.71,104.6,102.9,1.7,0.268,0.27,0.536,0.497,13.5,23.4,76.0,0.205,0,1
679,2016,13.0,Portland Trail Blazers,44.0,38.0,0.83,108.8,108.0,0.8,0.268,0.332,0.548,0.511,13.2,25.9,76.2,0.202,0,0
680,2016,14.0,Detroit Pistons,44.0,38.0,0.61,106.1,105.5,0.6,0.296,0.303,0.522,0.491,12.2,27.0,79.3,0.197,0,1
681,2016,15.0,Houston Rockets,41.0,41.0,0.2,108.3,108.1,0.2,0.352,0.37,0.553,0.516,14.2,25.7,72.8,0.244,0,1
682,2016,16.0,Dallas Mavericks,42.0,40.0,-0.3,106.7,107.0,-0.3,0.265,0.339,0.544,0.502,12.0,20.6,76.2,0.211,0,1
683,2016,17.0,Washington Wizards,41.0,41.0,-0.5,105.3,105.8,-0.5,0.263,0.282,0.544,0.511,13.1,20.6,77.7,0.192,0,0
684,2016,18.0,Chicago Bulls,42.0,40.0,-1.48,105.0,106.5,-1.5,0.24,0.244,0.526,0.487,12.6,24.5,74.9,0.189,0,0
685,2016,19.0,Orlando Magic,35.0,47.0,-1.62,105.1,106.8,-1.7,0.232,0.255,0.533,0.5,12.8,23.1,76.5,0.175,0,0
686,2016,20.0,Sacramento Kings,33.0,49.0,-2.48,106.0,108.4,-2.4,0.295,0.26,0.546,0.51,14.2,23.9,74.9,0.214,0,0
687,2016,21.0,Memphis Grizzlies,42.0,40.0,-2.24,105.4,107.8,-2.4,0.295,0.222,0.524,0.477,12.3,25.3,75.1,0.231,0,1
688,2016,22.0,New York Knicks,32.0,50.0,-2.73,104.6,107.6,-3.0,0.255,0.256,0.527,0.483,12.6,23.7,75.8,0.205,0,0
689,2016,23.0,Denver Nuggets,33.0,49.0,-3.1,105.6,108.9,-3.3,0.282,0.277,0.531,0.489,13.2,25.8,77.3,0.216,0,0
690,2016,24.0,Minnesota Timberwolves,29.0,53.0,-3.54,106.5,110.1,-3.6,0.332,0.202,0.549,0.498,13.9,24.3,74.7,0.263,0,0
691,2016,25.0,New Orleans Pelicans,30.0,52.0,-3.79,105.6,109.5,-3.9,0.259,0.277,0.537,0.498,12.3,21.2,78.8,0.201,0,0
692,2016,26.0,Milwaukee Bucks,33.0,49.0,-4.18,104.3,108.7,-4.4,0.276,0.189,0.537,0.499,14.2,24.9,73.1,0.207,0,0
693,2016,27.0,Phoenix Suns,23.0,59.0,-6.66,102.2,109.0,-6.8,0.271,0.302,0.526,0.487,15.2,25.4,77.1,0.204,0,0
694,2016,28.0,Brooklyn Nets,21.0,61.0,-7.35,103.2,110.9,-7.7,0.246,0.218,0.527,0.492,13.6,24.1,75.7,0.186,0,0
695,2016,29.0,Los Angeles Lakers,17.0,65.0,-9.56,101.6,111.6,-10.0,0.292,0.29,0.509,0.46,12.5,23.1,74.7,0.228,0,0
696,2016,30.0,Philadelphia 76ers,10.0,72.0,-10.23,98.8,109.2,-10.4,0.269,0.327,0.519,0.487,14.8,20.6,74.0,0.186,0,0
698,2017,1.0,Golden State Warriors,67.0,15.0,11.63,115.6,104.0,11.6,0.259,0.359,0.597,0.563,13.2,22.8,74.9,0.204,1,4
699,2017,2.0,San Antonio Spurs,61.0,21.0,7.2,111.1,103.5,7.6,0.263,0.281,0.564,0.524,12.6,24.0,77.6,0.21,0,3
700,2017,3.0,Houston Rockets,55.0,27.0,5.77,114.7,109.0,5.7,0.304,0.462,0.583,0.545,13.3,24.6,75.8,0.233,0,2
701,2017,4.0,Toronto Raptors,51.0,31.0,4.21,112.3,107.8,4.5,0.293,0.289,0.561,0.517,11.8,25.0,76.3,0.233,0,2
702,2017,5.0,Los Angeles Clippers,51.0,31.0,4.29,112.7,108.2,4.5,0.312,0.329,0.574,0.537,12.0,21.5,76.9,0.233,0,1
703,2017,6.0,Utah Jazz,51.0,31.0,3.94,109.6,105.3,4.3,0.288,0.327,0.563,0.526,13.2,23.2,78.9,0.215,0,2
704,2017,7.0,Cleveland Cavaliers,51.0,31.0,3.18,113.6,110.3,3.3,0.275,0.399,0.58,0.547,12.6,21.9,75.8,0.206,0,4
705,2017,8.0,Boston Celtics,53.0,29.0,2.63,111.2,108.4,2.8,0.273,0.393,0.567,0.525,12.2,21.2,75.3,0.22,0,3
706,2017,9.0,Washington Wizards,49.0,33.0,1.8,111.2,109.3,1.9,0.254,0.284,0.564,0.528,12.8,24.1,75.5,0.199,0,2
707,2017,10.0,Miami Heat,41.0,41.0,1.06,107.8,106.7,1.1,0.251,0.314,0.541,0.512,12.4,24.2,76.4,0.177,0,0
708,2017,11.0,Oklahoma City Thunder,47.0,35.0,0.76,108.3,107.5,0.8,0.295,0.295,0.54,0.5,13.2,27.9,79.0,0.22,0,1
709,2017,12.0,Memphis Grizzlies,43.0,39.0,0.49,107.7,107.1,0.6,0.28,0.316,0.535,0.491,12.1,24.8,77.5,0.219,0,1
710,2017,13.0,Denver Nuggets,40.0,42.0,0.51,113.2,112.7,0.5,0.276,0.329,0.568,0.53,13.2,27.3,78.7,0.214,0,0
711,2017,14.0,Chicago Bulls,41.0,41.0,0.43,107.4,107.0,0.4,0.259,0.256,0.53,0.487,12.3,27.0,76.8,0.206,0,1
712,2017,15.0,Charlotte Hornets,36.0,46.0,0.2,108.8,108.6,0.2,0.279,0.335,0.547,0.501,10.7,19.9,79.6,0.227,0,0
713,2017,16.0,Indiana Pacers,42.0,40.0,-0.22,108.6,108.8,-0.2,0.261,0.272,0.558,0.516,12.8,21.2,75.5,0.212,0,1
714,2017,17.0,Milwaukee Bucks,42.0,40.0,-0.18,109.1,109.3,-0.2,0.274,0.29,0.565,0.527,13.2,21.5,75.4,0.21,0,1
715,2017,18.0,Portland Trail Blazers,41.0,41.0,-0.52,110.3,110.8,-0.5,0.275,0.322,0.559,0.52,12.5,23.0,76.8,0.214,0,0
716,2017,19.0,Atlanta Hawks,43.0,39.0,-0.85,104.9,105.7,-0.8,0.295,0.309,0.541,0.504,14.2,23.6,76.1,0.215,0,1
717,2017,20.0,Detroit Pistons,37.0,45.0,-1.12,106.0,107.1,-1.1,0.218,0.263,0.521,0.492,10.9,24.1,81.2,0.157,0,0
718,2017,21.0,Minnesota Timberwolves,31.0,51.0,-1.11,110.8,112.0,-1.2,0.287,0.249,0.555,0.511,12.9,27.2,75.9,0.229,0,0
719,2017,22.0,New Orleans Pelicans,34.0,48.0,-2.1,105.2,107.4,-2.2,0.256,0.308,0.539,0.504,11.7,18.5,76.8,0.192,0,0
720,2017,23.0,Dallas Mavericks,33.0,49.0,-2.93,105.6,108.8,-3.2,0.225,0.366,0.541,0.505,11.6,18.1,77.6,0.18,0,0
721,2017,24.0,New York Knicks,31.0,51.0,-3.67,107.7,111.5,-3.8,0.239,0.279,0.534,0.496,12.4,26.6,74.1,0.188,0,0
722,2017,25.0,Sacramento Kings,32.0,50.0,-3.88,107.3,111.3,-4.0,0.284,0.291,0.556,0.516,13.7,21.0,76.3,0.22,0,0
723,2017,26.0,Phoenix Suns,24.0,58.0,-5.63,106.6,112.2,-5.6,0.297,0.255,0.538,0.493,13.4,26.0,76.4,0.231,0,0
724,2017,27.0,Philadelphia 76ers,28.0,54.0,-5.7,103.2,108.9,-5.7,0.258,0.349,0.539,0.501,14.9,22.4,75.3,0.199,0,0
725,2017,28.0,Brooklyn Nets,20.0,62.0,-6.73,104.1,110.7,-6.6,0.289,0.371,0.551,0.507,14.7,19.6,76.1,0.228,0,0
726,2017,29.0,Orlando Magic,29.0,53.0,-6.57,103.7,110.5,-6.8,0.246,0.3,0.524,0.489,12.1,21.6,77.4,0.184,0,0
727,2017,30.0,Los Angeles Lakers,26.0,56.0,-6.88,106.0,113.0,-7.0,0.259,0.295,0.537,0.501,13.5,25.0,75.8,0.195,0,0
729,2018,1.0,Houston Rockets,65.0,17.0,8.48,114.7,106.1,8.6,0.298,0.502,0.59,0.551,12.7,21.3,79.9,0.233,0,3
730,2018,2.0,Toronto Raptors,59.0,23.0,7.78,113.8,105.9,7.9,0.25,0.377,0.575,0.539,12.1,23.0,77.7,0.198,0,2
731,2018,3.0,Golden State Warriors,58.0,24.0,5.98,113.6,107.6,6.0,0.239,0.339,0.603,0.569,14.1,21.0,76.3,0.195,1,4
732,2018,4.0,Utah Jazz,48.0,34.0,4.3,108.4,103.9,4.5,0.26,0.357,0.564,0.527,13.7,21.5,79.8,0.202,0,2
733,2018,5.0,Philadelphia 76ers,52.0,30.0,4.5,109.5,105.0,4.5,0.263,0.344,0.568,0.535,14.6,25.3,78.6,0.198,0,2
734,2018,6.0,Boston Celtics,55.0,27.0,3.59,107.6,103.9,3.7,0.243,0.357,0.552,0.518,13.0,21.5,78.4,0.188,0,3
735,2018,7.0,Oklahoma City Thunder,48.0,34.0,3.41,110.7,107.2,3.5,0.275,0.345,0.546,0.514,12.4,27.7,77.4,0.197,0,1
736,2018,8.0,San Antonio Spurs,47.0,35.0,2.89,107.9,104.8,3.1,0.245,0.282,0.543,0.507,12.2,23.7,78.6,0.189,0,1
737,2018,9.0,Portland Trail Blazers,49.0,33.0,2.6,109.1,106.4,2.7,0.24,0.324,0.549,0.511,12.3,23.3,79.1,0.192,0,0
738,2018,10.0,Minnesota Timberwolves,47.0,35.0,2.23,113.4,111.1,2.3,0.28,0.261,0.566,0.523,11.4,24.4,76.4,0.225,0,1
739,2018,11.0,Denver Nuggets,46.0,36.0,1.48,112.5,111.0,1.5,0.258,0.357,0.57,0.536,13.4,25.7,77.5,0.198,0,0
740,2018,12.0,Indiana Pacers,48.0,34.0,1.38,109.5,108.1,1.4,0.222,0.284,0.557,0.525,12.3,22.7,76.2,0.173,0,1
741,2018,13.0,New Orleans Pelicans,48.0,34.0,1.3,109.6,108.3,1.3,0.237,0.319,0.573,0.541,13.3,20.0,76.7,0.183,0,2
742,2018,14.0,Cleveland Cavaliers,50.0,32.0,0.94,112.9,111.9,1.0,0.275,0.379,0.584,0.547,12.6,20.1,77.3,0.214,0,4
743,2018,15.0,Washington Wizards,43.0,39.0,0.59,109.3,108.7,0.6,0.254,0.31,0.56,0.525,13.3,23.5,77.1,0.196,0,1
744,2018,16.0,Miami Heat,44.0,38.0,0.48,106.8,106.3,0.5,0.229,0.358,0.551,0.52,13.3,21.5,79.0,0.173,0,1
745,2018,17.0,Charlotte Hornets,36.0,46.0,0.26,109.4,109.1,0.3,0.312,0.314,0.549,0.508,11.4,22.2,80.7,0.233,0,0
746,2018,18.0,Los Angeles Clippers,42.0,40.0,0.04,110.3,110.2,0.1,0.299,0.314,0.564,0.527,13.2,23.5,76.1,0.222,0,0
747,2018,19.0,Detroit Pistons,39.0,43.0,-0.15,107.2,107.3,-0.1,0.227,0.333,0.543,0.512,12.3,22.7,78.5,0.169,0,0
748,2018,20.0,Milwaukee Bucks,44.0,38.0,-0.3,109.8,110.1,-0.3,0.281,0.297,0.571,0.531,12.9,20.4,75.9,0.22,0,1
749,2018,21.0,Los Angeles Lakers,35.0,47.0,-1.55,106.5,108.0,-1.5,0.264,0.329,0.548,0.517,13.8,23.6,77.7,0.188,0,0
750,2018,22.0,Dallas Mavericks,24.0,58.0,-3.04,106.3,109.5,-3.2,0.217,0.382,0.544,0.513,11.6,18.0,78.9,0.166,0,0
751,2018,23.0,New York Knicks,29.0,53.0,-3.56,107.1,110.7,-3.6,0.216,0.266,0.544,0.51,13.3,24.1,76.7,0.17,0,0
752,2018,24.0,Brooklyn Nets,28.0,54.0,-3.74,106.9,110.6,-3.7,0.26,0.411,0.551,0.514,13.6,21.0,77.0,0.201,0,0
753,2018,25.0,Orlando Magic,25.0,57.0,-4.82,105.2,110.1,-4.9,0.238,0.342,0.545,0.512,13.3,20.0,75.6,0.18,0,0
754,2018,26.0,Atlanta Hawks,24.0,58.0,-5.45,105.0,110.6,-5.6,0.236,0.363,0.547,0.512,14.1,21.1,76.2,0.185,0,0
755,2018,27.0,Memphis Grizzlies,22.0,60.0,-6.21,104.5,111.0,-6.5,0.255,0.317,0.539,0.5,14.0,22.4,76.5,0.201,0,0
756,2018,28.0,Chicago Bulls,27.0,55.0,-7.04,103.8,110.9,-7.1,0.216,0.35,0.529,0.497,12.6,20.6,80.6,0.164,0,0
757,2018,29.0,Sacramento Kings,27.0,55.0,-6.99,103.7,111.1,-7.4,0.194,0.278,0.529,0.502,12.8,21.5,77.6,0.143,0,0
758,2018,30.0,Phoenix Suns,21.0,61.0,-9.37,103.5,112.8,-9.3,0.275,0.32,0.532,0.495,13.9,22.5,76.5,0.203,0,0
760,2019,1.0,Milwaukee Bucks,60.0,22.0,8.87,113.8,105.2,8.6,0.255,0.419,0.583,0.55,12.0,20.8,80.3,0.197,0,3
761,2019,2.0,Golden State Warriors,57.0,25.0,6.46,115.9,109.5,6.4,0.227,0.384,0.596,0.565,12.6,22.5,77.1,0.182,0,4
