,Year,Rk,Team,W,L,MOV,ORtg,DRtg,NRtg,FTr,3PAr,TS%,eFG%,TOV%,ORB%,DRB%,FT/FGA,Won Championship,Rounds Played
762,2019,3.0,Toronto Raptors,58.0,24.0,6.09,113.1,107.1,6.0,0.247,0.379,0.579,0.543,12.4,21.9,77.1,0.198,1,4
763,2019,4.0,Utah Jazz,50.0,32.0,5.26,110.9,105.7,5.2,0.295,0.394,0.572,0.538,13.4,22.9,80.3,0.217,0,1
764,2019,5.0,Houston Rockets,53.0,29.0,4.77,115.5,110.7,4.8,0.279,0.519,0.581,0.542,12.0,22.8,74.4,0.221,0,2
765,2019,6.0,Boston Celtics,49.0,33.0,4.44,112.2,107.8,4.4,0.215,0.381,0.567,0.534,11.5,21.6,77.0,0.173,0,2
766,2019,7.0,Portland Trail Blazers,53.0,29.0,4.2,114.7,110.5,4.2,0.258,0.339,0.568,0.528,12.1,26.6,77.9,0.21,0,0
767,2019,8.0,Denver Nuggets,54.0,28.0,3.95,113.0,108.9,4.1,0.232,0.348,0.558,0.527,11.9,26.6,78.0,0.175,0,2
768,2019,9.0,Indiana Pacers,48.0,34.0,3.33,109.9,106.5,3.4,0.242,0.292,0.561,0.53,12.4,21.9,76.2,0.182,0,1
769,2019,10.0,Oklahoma City Thunder,49.0,33.0,3.4,110.3,107.0,3.3,0.266,0.347,0.545,0.514,11.7,26.0,78.2,0.19,0,1
770,2019,11.0,Philadelphia 76ers,51.0,31.0,2.7,112.6,110.0,2.6,0.312,0.342,0.574,0.532,12.9,24.5,78.6,0.241,0,2
771,2019,12.0,San Antonio Spurs,48.0,34.0,1.68,112.9,111.2,1.7,0.237,0.286,0.572,0.534,11.0,21.0,79.4,0.194,0,1
772,2019,13.0,Los Angeles Clippers,48.0,34.0,0.85,112.4,111.5,0.9,0.326,0.295,0.575,0.529,12.7,22.0,76.0,0.258,0,1
773,2019,14.0,Orlando Magic,42.0,40.0,0.71,108.9,108.1,0.8,0.216,0.36,0.55,0.518,11.9,22.0,79.7,0.168,0,1
774,2019,15.0,Brooklyn Nets,42.0,40.0,-0.07,109.6,109.7,-0.1,0.284,0.403,0.556,0.52,13.0,23.8,76.4,0.211,0,1
775,2019,16.0,Detroit Pistons,41.0,41.0,-0.24,109.0,109.2,-0.2,0.262,0.394,0.544,0.509,12.3,24.8,78.7,0.195,0,1
776,2019,17.0,Miami Heat,39.0,43.0,-0.23,107.3,107.6,-0.3,0.247,0.368,0.542,0.515,13.1,24.8,77.6,0.172,0,0
777,2019,18.0,Sacramento Kings,39.0,43.0,-1.12,110.4,111.5,-1.1,0.244,0.321,0.554,0.524,11.5,23.1,75.5,0.177,0,0
778,2019,19.0,Charlotte Hornets,39.0,43.0,-1.1,111.4,112.5,-1.1,0.257,0.378,0.554,0.514,10.9,21.7,77.1,0.205,0,0
779,2019,20.0,New Orleans Pelicans,33.0,49.0,-1.33,111.4,112.6,-1.2,0.254,0.324,0.563,0.529,12.6,24.1,76.8,0.193,0,0
780,2019,21.0,Dallas Mavericks,33.0,49.0,-1.28,109.4,110.7,-1.3,0.291,0.422,0.555,0.519,12.7,22.7,77.5,0.216,0,0
781,2019,22.0,Minnesota Timberwolves,36.0,46.0,-1.5,111.4,112.9,-1.5,0.267,0.315,0.552,0.511,11.4,24.6,74.9,0.21,0,0
782,2019,23.0,Los Angeles Lakers,37.0,45.0,-1.72,107.8,109.5,-1.7,0.257,0.342,0.554,0.527,13.4,22.2,76.4,0.18,0,0
783,2019,24.0,Memphis Grizzlies,33.0,49.0,-2.6,106.1,108.8,-2.7,0.272,0.342,0.548,0.508,12.9,20.0,77.6,0.21,0,0
784,2019,25.0,Washington Wizards,32.0,50.0,-2.9,111.1,113.9,-2.8,0.266,0.37,0.567,0.531,12.3,21.3,74.1,0.204,0,0
785,2019,26.0,Atlanta Hawks,29.0,53.0,-6.02,108.1,113.9,-5.8,0.255,0.403,0.555,0.522,14.3,24.7,76.4,0.192,0,0
786,2019,27.0,Chicago Bulls,22.0,60.0,-8.41,104.8,113.2,-8.4,0.235,0.295,0.541,0.505,12.7,19.4,77.3,0.184,0,0
787,2019,28.0,New York Knicks,17.0,65.0,-9.21,104.5,113.7,-9.2,0.27,0.334,0.529,0.49,12.4,22.1,76.1,0.205,0,0
788,2019,29.0,Phoenix Suns,19.0,63.0,-9.34,105.9,115.1,-9.2,0.259,0.335,0.552,0.514,13.8,20.5,72.5,0.202,0,0
789,2019,30.0,Cleveland Cavaliers,19.0,63.0,-9.61,107.7,117.6,-9.9,0.236,0.332,0.54,0.503,12.2,23.7,77.0,0.187,0,0
791,2020,1.0,Milwaukee Bucks,56.0,17.0,10.08,112.4,102.9,9.5,0.271,0.428,0.583,0.552,12.9,20.7,81.6,0.201,0,2
792,2020,2.0,Boston Celtics,48.0,24.0,6.31,113.3,107.0,6.3,0.259,0.386,0.57,0.531,12.2,23.9,77.4,0.207,0,3
793,2020,3.0,Los Angeles Clippers,49.0,23.0,6.44,113.9,107.6,6.3,0.295,0.375,0.577,0.535,12.6,23.5,77.6,0.233,0,2
794,2020,4.0,Toronto Raptors,53.0,19.0,6.24,111.1,105.0,6.1,0.264,0.421,0.574,0.536,13.1,21.3,76.7,0.21,0,2
795,2020,5.0,Los Angeles Lakers,52.0,19.0,5.79,112.0,106.3,5.7,0.276,0.358,0.573,0.542,13.3,24.5,78.8,0.201,1,4
796,2020,6.0,Dallas Mavericks,43.0,32.0,4.95,116.7,111.7,5.0,0.264,0.457,0.581,0.545,11.2,23.2,77.7,0.206,0,1
797,2020,7.0,Miami Heat,44.0,29.0,2.95,112.5,109.5,3.0,0.299,0.419,0.587,0.547,13.5,20.3,79.5,0.234,0,4
798,2020,8.0,Houston Rockets,44.0,28.0,2.96,112.9,110.1,2.8,0.288,0.501,0.578,0.537,12.6,21.0,75.6,0.228,0,2
799,2020,9.0,Utah Jazz,44.0,28.0,2.47,112.3,109.9,2.4,0.268,0.414,0.585,0.549,13.7,21.6,78.9,0.208,0,1
800,2020,10.0,Philadelphia 76ers,43.0,30.0,2.38,111.3,109.0,2.3,0.255,0.36,0.566,0.534,12.7,23.9,80.3,0.193,0,1
801,2020,11.0,Denver Nuggets,46.0,27.0,2.11,113.1,111.0,2.1,0.235,0.344,0.567,0.535,12.3,24.8,76.8,0.183,0,3
802,2020,12.0,Indiana Pacers,45.0,28.0,1.96,110.0,108.0,2.0,0.216,0.317,0.565,0.534,12.0,20.0,76.7,0.17,0,1
803,2020,13.0,Oklahoma City Thunder,44.0,28.0,1.99,110.8,108.8,2.0,0.29,0.353,0.573,0.53,12.4,19.3,76.8,0.231,0,1
804,2020,14.0,Phoenix Suns,34.0,39.0,0.22,111.7,111.4,0.3,0.271,0.361,0.576,0.532,13.0,22.2,78.8,0.226,0,0
805,2020,15.0,Brooklyn Nets,35.0,37.0,-0.57,108.9,109.5,-0.6,0.267,0.423,0.554,0.52,13.1,23.2,77.8,0.199,0,1
806,2020,16.0,Orlando Magic,33.0,40.0,-1.01,108.5,109.5,-1.0,0.256,0.364,0.544,0.506,11.5,22.3,79.1,0.198,0,1
807,2020,17.0,San Antonio Spurs,32.0,39.0,-1.11,112.4,113.5,-1.1,0.262,0.318,0.572,0.531,11.2,20.1,79.2,0.212,0,0
808,2020,18.0,Memphis Grizzlies,34.0,39.0,-1.07,109.2,110.3,-1.1,0.24,0.346,0.561,0.528,13.2,23.0,77.8,0.183,0,0
809,2020,19.0,Portland Trail Blazers,35.0,39.0,-1.15,113.7,114.8,-1.1,0.242,0.374,0.57,0.533,11.2,22.4,75.3,0.194,0,0
810,2020,20.0,New Orleans Pelicans,30.0,42.0,-1.29,110.7,111.9,-1.2,0.256,0.403,0.568,0.539,13.9,24.2,77.8,0.186,0,0
811,2020,21.0,Sacramento Kings,31.0,41.0,-2.04,110.2,112.2,-2.0,0.23,0.395,0.566,0.534,13.0,21.9,78.4,0.177,0,0
812,2020,22.0,Chicago Bulls,22.0,43.0,-3.08,106.7,109.8,-3.1,0.231,0.396,0.547,0.515,13.7,22.8,75.6,0.175,0,0
813,2020,23.0,Detroit Pistons,20.0,46.0,-3.56,109.0,112.7,-3.7,0.261,0.381,0.561,0.529,13.8,22.6,75.9,0.194,0,0
814,2020,24.0,Minnesota Timberwolves,19.0,45.0,-4.3,108.1,112.2,-4.1,0.277,0.433,0.551,0.514,13.0,22.1,77.2,0.209,0,0
815,2020,25.0,Washington Wizards,25.0,47.0,-4.67,110.9,115.5,-4.6,0.27,0.358,0.562,0.523,12.2,22.2,75.3,0.213,0,0
816,2020,26.0,New York Knicks,21.0,45.0,-6.45,106.5,113.0,-6.5,0.263,0.318,0.531,0.501,12.6,25.8,78.3,0.182,0,0
817,2020,27.0,Charlotte Hornets,23.0,42.0,-6.75,106.3,113.3,-7.0,0.252,0.399,0.539,0.504,13.3,23.9,74.4,0.188,0,0
818,2020,28.0,Atlanta Hawks,20.0,47.0,-7.97,107.2,114.8,-7.6,0.258,0.398,0.554,0.515,13.8,21.6,74.9,0.204,0,0
819,2020,29.0,Cleveland Cavaliers,19.0,46.0,-7.89,107.5,115.4,-7.9,0.227,0.362,0.553,0.522,14.6,24.6,77.4,0.172,0,0
820,2020,30.0,Golden State Warriors,15.0,50.0,-8.71,105.2,113.8,-8.6,0.264,0.355,0.54,0.497,13.2,21.5,76.4,0.212,0,0
822,2021,1.0,Utah Jazz,52.0,20.0,9.25,117.6,108.3,9.3,0.244,0.488,0.597,0.563,12.7,24.5,79.3,0.195,0,2
823,2021,2.0,Los Angeles Clippers,47.0,25.0,6.18,117.6,111.2,6.4,0.222,0.4,0.599,0.564,12.2,22.7,79.1,0.186,0,3
824,2021,3.0,Phoenix Suns,51.0,21.0,5.82,117.2,111.3,5.9,0.212,0.392,0.597,0.564,11.5,20.8,78.5,0.177,0,4
825,2021,4.0,Milwaukee Bucks,46.0,26.0,5.89,117.2,111.4,5.8,0.233,0.404,0.593,0.566,12.0,23.3,79.7,0.177,1,4
826,2021,5.0,Philadelphia 76ers,49.0,23.0,5.58,113.2,107.6,5.6,0.293,0.347,0.579,0.541,12.8,23.2,78.2,0.225,0,2
827,2021,6.0,Denver Nuggets,47.0,25.0,4.93,117.1,112.1,5.0,0.219,0.383,0.588,0.557,12.1,24.7,78.9,0.176,0,2
828,2021,7.0,Brooklyn Nets,48.0,24.0,4.5,118.3,113.8,4.5,0.258,0.413,0.61,0.575,12.2,21.4,77.3,0.208,0,2
829,2021,8.0,Los Angeles Lakers,42.0,30.0,2.79,109.9,107.1,2.8,0.271,0.363,0.569,0.536,13.6,22.5,79.7,0.2,0,1
830,2021,9.0,Dallas Mavericks,42.0,30.0,2.26,115.4,113.0,2.4,0.242,0.436,0.582,0.55,11.1,21.1,77.8,0.189,0,1
831,2021,10.0,New York Knicks,41.0,31.0,2.31,110.6,108.2,2.4,0.242,0.347,0.559,0.524,11.9,21.9,78.6,0.19,0,1
832,2021,11.0,Atlanta Hawks,41.0,31.0,2.32,115.7,113.3,2.4,0.278,0.382,0.581,0.539,11.9,24.4,77.8,0.226,0,3
833,2021,12.0,Portland Trail Blazers,42.0,30.0,1.79,117.8,116.0,1.8,0.238,0.448,0.577,0.54,9.9,23.0,77.5,0.195,0,0
834,2021,13.0,Boston Celtics,36.0,36.0,1.46,114.0,112.5,1.5,0.234,0.409,0.574,0.543,12.5,24.3,78.1,0.181,0,1
835,2021,14.0,Golden State Warriors,39.0,33.0,1.06,111.1,110.1,1.0,0.239,0.439,0.583,0.551,13.3,17.9,76.6,0.188,0,0
836,2021,15.0,Memphis Grizzlies,38.0,34.0,1.03,112.0,111.0,1.0,0.232,0.342,0.56,0.528,11.6,24.2,78.3,0.179,0,1
837,2021,16.0,Miami Heat,40.0,32.0,0.03,111.2,111.2,0.0,0.252,0.432,0.581,0.546,13.1,19.4,77.9,0.199,0,1
838,2021,17.0,Indiana Pacers,34.0,38.0,-0.04,112.4,112.4,0.0,0.227,0.372,0.575,0.542,11.9,20.2,74.9,0.18,0,0
839,2021,18.0,New Orleans Pelicans,31.0,41.0,-0.29,113.5,113.8,-0.3,0.293,0.342,0.57,0.537,12.7,26.3,80.0,0.214,0,0
840,2021,19.0,Toronto Raptors,27.0,45.0,-0.47,112.0,112.5,-0.5,0.241,0.444,0.567,0.529,11.9,20.8,76.3,0.196,0,0
841,2021,20.0,Chicago Bulls,31.0,41.0,-0.89,111.1,112.0,-0.9,0.197,0.383,0.575,0.547,13.6,22.3,80.3,0.156,0,0
842,2021,21.0,San Antonio Spurs,33.0,39.0,-1.74,111.0,112.8,-1.8,0.243,0.314,0.554,0.517,10.2,20.0,77.3,0.192,0,0
843,2021,22.0,Washington Wizards,34.0,38.0,-1.83,111.2,113.0,-1.8,0.288,0.319,0.569,0.531,12.3,21.3,77.6,0.221,0,1
844,2021,23.0,Charlotte Hornets,33.0,39.0,-1.93,110.9,112.8,-1.9,0.238,0.422,0.564,0.532,13.3,23.5,75.7,0.181,0,0
845,2021,24.0,Sacramento Kings,31.0,41.0,-3.68,113.6,117.2,-3.6,0.248,0.376,0.578,0.549,12.0,21.3,75.0,0.185,0,0
846,2021,25.0,Detroit Pistons,20.0,52.0,-4.47,108.0,112.5,-4.5,0.273,0.385,0.556,0.519,13.5,21.9,76.9,0.207,0,0
847,2021,26.0,Minnesota Timberwolves,23.0,49.0,-5.56,109.5,115.0,-5.5,0.254,0.413,0.555,0.52,12.4,22.7,76.8,0.193,0,0
848,2021,27.0,Houston Rockets,17.0,55.0,-7.9,107.1,114.9,-7.8,0.252,0.459,0.553,0.521,13.0,19.8,77.1,0.187,0,0
849,2021,28.0,Cleveland Cavaliers,22.0,50.0,-8.44,105.8,114.4,-8.6,0.261,0.347,0.543,0.508,13.9,23.6,76.6,0.194,0,0
850,2021,29.0,Orlando Magic,21.0,51.0,-9.31,105.1,114.5,-9.4,0.24,0.356,0.527,0.49,11.5,21.6,78.2,0.186,0,0
851,2021,30.0,Oklahoma City Thunder,22.0,50.0,-10.64,103.5,114.0,-10.5,0.242,0.399,0.539,0.509,14.2,21.2,77.9,0.176,0,0
853,2022,1.0,Boston Celtics,51.0,31.0,7.28,114.4,106.9,7.5,0.239,0.425,0.578,0.542,12.4,24.0,77.3,0.195,0,4
854,2022,2.0,Phoenix Suns,64.0,18.0,7.5,114.8,107.3,7.5,0.221,0.354,0.581,0.549,11.6,22.3,77.1,0.176,0,2
855,2022,3.0,Utah Jazz,49.0,33.0,6.04,116.7,110.5,6.2,0.271,0.468,0.589,0.555,12.7,25.4,78.3,0.208,0,1
856,2022,4.0,Memphis Grizzlies,56.0,26.0,5.68,114.6,109.0,5.6,0.245,0.346,0.553,0.522,11.2,30.0,77.8,0.18,0,2
857,2022,5.0,Golden State Warriors,53.0,29.0,5.54,112.5,106.9,5.6,0.235,0.456,0.582,0.552,13.5,22.8,78.7,0.181,1,4
858,2022,6.0,Miami Heat,53.0,29.0,4.45,113.7,109.1,4.6,0.252,0.422,0.584,0.547,13.4,23.5,78.0,0.204,0,3
859,2022,7.0,Dallas Mavericks,52.0,30.0,3.3,112.8,109.4,3.4,0.249,0.439,0.572,0.538,11.7,21.3,78.0,0.192,0,3
860,2022,8.0,Milwaukee Bucks,51.0,31.0,3.35,115.1,111.8,3.3,0.257,0.43,0.58,0.546,11.9,23.0,78.6,0.199,0,2
861,2022,9.0,Philadelphia 76ers,51.0,31.0,2.61,113.5,110.8,2.7,0.282,0.376,0.578,0.534,11.6,20.1,76.8,0.232,0,2
862,2022,10.0,Minnesota Timberwolves,46.0,36.0,2.63,114.3,111.7,2.6,0.254,0.454,0.573,0.539,12.4,24.4,74.9,0.198,0,1
863,2022,11.0,Denver Nuggets,48.0,34.0,2.3,114.5,112.1,2.4,0.244,0.416,0.59,0.556,13.2,21.9,78.3,0.194,0,1
864,2022,12.0,Toronto Raptors,48.0,34.0,2.29,112.9,110.5,2.4,0.234,0.375,0.543,0.51,11.0,28.4,75.6,0.177,0,1
865,2022,13.0,Cleveland Cavaliers,44.0,38.0,2.12,111.9,109.7,2.2,0.261,0.387,0.571,0.538,13.2,24.0,76.5,0.198,0,0
866,2022,14.0,Atlanta Hawks,43.0,39.0,1.56,116.5,114.9,1.6,0.253,0.39,0.581,0.543,10.8,23.0,76.9,0.205,0,1
867,2022,15.0,Brooklyn Nets,44.0,38.0,0.78,113.6,112.8,0.8,0.246,0.359,0.576,0.54,12.5,23.9,75.1,0.198,0,1
868,2022,16.0,Charlotte Hornets,43.0,39.0,0.44,114.1,113.7,0.4,0.234,0.418,0.572,0.544,11.6,23.3,74.8,0.173,0,0
869,2022,17.0,San Antonio Spurs,34.0,48.0,0.12,112.4,112.3,0.1,0.22,0.345,0.556,0.527,11.1,23.7,75.1,0.166,0,0
870,2022,18.0,Los Angeles Clippers,42.0,40.0,0.02,110.1,110.1,0.0,0.224,0.391,0.564,0.531,12.5,20.6,74.4,0.178,0,0
871,2022,19.0,New York Knicks,37.0,45.0,-0.12,110.4,110.5,-0.1,0.28,0.428,0.55,0.513,12.0,25.1,78.8,0.208,0,0
872,2022,20.0,Chicago Bulls,46.0,36.0,-0.39,113.2,113.6,-0.4,0.248,0.332,0.579,0.541,11.8,20.4,78.3,0.201,0,1
873,2022,21.0,New Orleans Pelicans,36.0,46.0,-0.99,112.0,113.0,-1.0,0.264,0.365,0.557,0.517,12.5,26.9,78.2,0.208,0,1
874,2022,22.0,Los Angeles Lakers,33.0,49.0,-3.05,110.3,113.3,-3.0,0.259,0.388,0.567,0.537,12.8,21.1,75.8,0.19,0,0
875,2022,23.0,Washington Wizards,35.0,47.0,-3.38,111.1,114.5,-3.4,0.252,0.356,0.568,0.532,12.1,20.9,76.9,0.197,0,0
876,2022,24.0,Indiana Pacers,25.0,57.0,-3.48,112.6,116.1,-3.5,0.239,0.395,0.564,0.531,12.7,25.5,76.2,0.184,0,0
877,2022,25.0,Sacramento Kings,30.0,52.0,-5.46,109.9,115.3,-5.4,0.264,0.377,0.561,0.525,12.5,21.3,76.0,0.203,0,0
878,2022,26.0,Detroit Pistons,23.0,59.0,-7.72,106.0,113.8,-7.8,0.249,0.391,0.533,0.494,12.6,23.4,75.6,0.194,0,0
879,2022,27.0,Orlando Magic,22.0,60.0,-8.0,104.5,112.5,-8.0,0.223,0.417,0.538,0.503,13.0,19.8,77.2,0.175,0,0
880,2022,28.0,Oklahoma City Thunder,24.0,58.0,-8.1,104.6,112.8,-8.2,0.223,0.419,0.53,0.497,12.5,21.8,76.1,0.169,0,0
881,2022,29.0,Houston Rockets,20.0,62.0,-8.48,108.4,116.7,-8.3,0.284,0.448,0.565,0.534,14.5,21.7,74.4,0.202,0,0
882,2022,30.0,Portland Trail Blazers,27.0,55.0,-8.88,107.8,116.9,-9.1,0.248,0.422,0.55,0.515,13.0,22.9,76.9,0.188,0,0
884,2023,1.0,Boston Celtics,57.0,25.0,6.52,118.0,111.5,6.5,0.243,0.48,0.6,0.566,12.0,22.1,78.5,0.197,0,3
885,2023,2.0,Cleveland Cavaliers,51.0,31.0,5.38,116.1,110.6,5.5,0.264,0.371,0.59,0.556,12.3,23.6,76.3,0.206,0,1
886,2023,3.0,Philadelphia 76ers,54.0,28.0,4.32,117.7,113.3,4.4,0.3,0.389,0.608,0.563,12.6,21.6,77.2,0.25,0,2
887,2023,4.0,Memphis Grizzlies,51.0,31.0,3.94,115.1,111.2,3.9,0.259,0.372,0.57,0.54,11.7,26.5,75.9,0.19,0,1
888,2023,5.0,Milwaukee Bucks,58.0,24.0,3.63,115.4,111.9,3.5,0.248,0.446,0.583,0.555,12.7,25.0,77.8,0.184,0,1
889,2023,6.0,Denver Nuggets,53.0,29.0,3.33,117.6,114.2,3.4,0.259,0.361,0.601,0.573,13.1,24.8,76.4,0.194,1,4
890,2023,7.0,New York Knicks,47.0,35.0,2.93,117.8,114.8,3.0,0.285,0.4,0.577,0.541,11.4,28.3,77.1,0.217,0,2
891,2023,8.0,Sacramento Kings,48.0,34.0,2.65,119.4,116.8,2.6,0.284,0.423,0.608,0.572,12.0,22.7,77.2,0.225,0,1
892,2023,9.0,Phoenix Suns,45.0,37.0,2.07,115.1,113.0,2.1,0.241,0.362,0.57,0.535,12.0,26.6,76.0,0.191,0,2
893,2023,10.0,New Orleans Pelicans,42.0,40.0,1.89,114.4,112.5,1.9,0.279,0.344,0.582,0.543,12.9,24.7,77.4,0.221,0,0
894,2023,11.0,Golden State Warriors,44.0,38.0,1.8,116.1,114.4,1.7,0.224,0.479,0.6,0.571,14.1,24.4,76.0,0.178,0,2
895,2023,12.0,Toronto Raptors,41.0,41.0,1.48,115.5,114.0,1.5,0.257,0.351,0.555,0.517,10.3,27.8,76.7,0.201,0,0
896,2023,13.0,Chicago Bulls,40.0,42.0,1.29,113.5,112.2,1.3,0.251,0.333,0.587,0.55,12.2,20.1,77.8,0.203,0,0
897,2023,14.0,Oklahoma City Thunder,40.0,42.0,1.09,115.2,114.2,1.0,0.256,0.369,0.57,0.531,11.2,24.7,72.9,0.207,0,0
898,2023,15.0,Brooklyn Nets,45.0,37.0,0.85,115.0,114.1,0.9,0.26,0.397,0.598,0.562,12.7,19.6,73.7,0.208,0,0
899,2023,16.0,Los Angeles Lakers,43.0,39.0,0.57,114.5,113.9,0.6,0.299,0.351,0.582,0.542,12.3,22.8,76.3,0.232,0,3
900,2023,17.0,Los Angeles Clippers,44.0,38.0,0.5,115.0,114.5,0.5,0.278,0.387,0.588,0.551,12.8,22.9,76.6,0.217,0,1
901,2023,18.0,Atlanta Hawks,41.0,41.0,0.29,116.6,116.3,0.3,0.244,0.331,0.579,0.541,11.2,25.1,75.8,0.2,0,1
902,2023,19.0,Dallas Mavericks,38.0,44.0,0.07,116.8,116.7,0.1,0.298,0.487,0.599,0.565,11.4,18.0,75.5,0.225,0,0
903,2023,20.0,Minnesota Timberwolves,42.0,40.0,-0.04,113.7,113.8,-0.1,0.271,0.381,0.592,0.56,13.6,21.5,74.3,0.205,0,1
904,2023,21.0,Miami Heat,44.0,38.0,-0.32,113.0,113.3,-0.3,0.27,0.408,0.574,0.53,12.4,22.8,77.7,0.224,0,4
905,2023,22.0,Utah Jazz,37.0,45.0,-0.94,115.8,116.7,-0.9,0.265,0.421,0.584,0.547,13.3,26.8,75.2,0.209,0,0
906,2023,23.0,Washington Wizards,35.0,47.0,-1.21,114.4,115.6,-1.2,0.258,0.365,0.585,0.55,12.7,22.6,76.1,0.202,0,0
907,2023,24.0,Orlando Magic,34.0,48.0,-2.56,111.6,114.2,-2.6,0.29,0.361,0.573,0.532,13.4,23.8,77.7,0.227,0,0
908,2023,25.0,Indiana Pacers,35.0,47.0,-3.18,114.6,117.7,-3.1,0.265,0.413,0.581,0.545,13.0,23.4,72.2,0.209,0,0
909,2023,26.0,Portland Trail Blazers,33.0,49.0,-4.01,114.8,118.8,-4.0,0.289,0.413,0.589,0.549,13.1,22.4,74.9,0.23,0,0
910,2023,27.0,Charlotte Hornets,27.0,55.0,-6.24,109.2,115.3,-6.1,0.261,0.36,0.55,0.516,12.3,23.8,75.5,0.195,0,0
911,2023,28.0,Houston Rockets,22.0,60.0,-7.85,111.4,119.3,-7.9,0.285,0.359,0.554,0.516,14.0,30.2,75.8,0.215,0,0
912,2023,29.0,Detroit Pistons,17.0,65.0,-8.22,110.7,118.9,-8.2,0.295,0.372,0.561,0.52,13.3,24.9,74.0,0.227,0,0
913,2023,30.0,San Antonio Spurs,22.0,60.0,-10.04,110.2,120.0,-9.8,0.229,0.348,0.554,0.525,13.0,25.6,74.9,0.17,0,0
